11/08/2014, BREACH OF PEACE, 11/08/2014, 03:03, 1227 CHAPEL ST, Closed by Arrest, 2014-03700-OF
11/08/2014, ATTEMPTED THEFT, 11/08/2014, 19:32, 48 HOWE ST, Closed, 2014-3706-OF
11/08/2014, ATTEMPTED THEFT, 11/08/2014, 19:01, 48 HOWE ST, Closed, 2014-03706-OF
11/08/2014, THEFT GREATER MISCELLANEOUS, 11/08/2014, 22:35, 70 CENTRAL AVE, Closed, 2014-03712-OF
11/08/2014, SIMPLE ASSAULT, 11/08/2014, 23:00, 282 YORK ST, Closed, 2014-03714-OF
11/08/2014, TRESPASSING, 11/08/2014, 16:55, 100 YORK ST, Closed by Arrest, 2014-03703-OF
11/08/2014, TRESPASSING, 11/08/2014, 23:49, 302 YORK ST, Closed, 2014-03713-OF
11/09/2014, BREACH OF PEACE, 11/09/2014, 00:47, 302 YORK ST, Closed by Arrest, 2014-03718-OF
11/09/2014, TRESPASSING, 11/09/2014, 00:01, 189 ELM ST, Closed by Arrest, 2014-03715-OF
11/09/2014, THEFT-BICYCLE, 11/09/2014, 12:00, 170 WHITNEY AVE, Open, 2014-03729-OF
11/09/2014, THEFT OF OTHER MOTOR VEHICLE, 11/09/2014, 14:30, 165 WHITNEY AVE, Open, 2014-03728-OF
11/10/2014, THEFT GREATER MISCELLANEOUS, 11/09/2014, 12:00, 165 WHITNEY AVE, Closed, 201403784-OF
11/10/2014, HARASSMENT, 11/10/2014, 11:18, 81 WALL ST, Closed, 2014-03735-OF
11/10/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 11/02/2014, 15:30, 900 WEST_CAMPUS DR, Closed, WH2014-38820-OF
11/10/2014, THEFT-GREATER-FROM PERSON, 11/10/2014, 16:27, 300 COLLEGE ST, Closed by Arrest, 2014-03739-OF
11/10/2014, THEFT-GREATER-BICYCLES, 11/10/2014, 20:18, 1035 CHAPEL ST, Open, 2014-03744-OF
11/11/2014, BURGLARY-ATTEMPT, 11/08/2014, 00:00, 34 LYNWOOD PL, Open, 2014-003748-OF
11/11/2014, THEFT-GREATER-BICYCLES, 11/11/2014, 15:46, 344 WINCHESTER AVE, Closed by Arrest, 2014-03753-OF
11/11/2014, WANTED PERSON OTHER TOWN, 11/11/2014, 21:32, YALE AVE, Open, 2014-03758-OF
11/12/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 11/09/2014, 09:00, 1035 CHAPEL ST, Open, 2014-03768-OF
11/12/2014, THEFT-BICYCLE, 11/12/2014, 12:44, CANNER ST, Open, 2014-03770-OF
11/12/2014, OTHER INVESTIGATION, 11/12/2014, 17:52, 354 CANNER ST, Closed, 2014-03777-OF
11/13/2014, OTHER INVESTIGATION, 11/13/2014, 14:37, 221 WHITNEY AVE, Open, 2014-03797-OF
11/13/2014, THEFT-BICYCLE, 11/13/2014, 17:20, HIGH ST, Open, 2014-03798-OF
11/14/2014, DRIVING WHILE INTOXICATED-DRUGS, 11/14/2014, 00:29, GEORGE ST, Closed by Arrest, 2014-03805-OF
11/14/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 11/14/2014, 09:37, 330 COLLEGE ST, Open, 2014-03808-OF
11/14/2014, THEFT GREATER MISCELLANEOUS, 11/14/2014, 13:28, 81 CENTRAL AVE, Open, 2014-03815-OF
11/14/2014, OTHER INVESTIGATION, 11/13/2014, 00:00, 86 ADELINE ST, Open, 2014-03810-OF
11/14/2014, CARRYING A BB GUN, 11/14/2014, 20:10, ELM ST, Closed by Arrest, 2014-03821-OF
11/15/2014, EVADING RESPONSIBILITY, 11/15/2014, 01:22, 225 WASHINGTON AVE, Open, 2014-03825-OF
11/15/2014, DISPUTE-NO DISTURBANCE, 11/15/2014, 00:53, 344 WINCHESTER AVE, Closed, 2014-03824-OF
11/15/2014, THEFT GREATER MISCELLANEOUS, 11/15/2014, 12:55, 104 WASHINGTON AVE, Open, 2014-03832-OF
11/15/2014, OTHER INVESTIGATION, 11/15/2014, 17:47, 242 ELM ST, Closed, 2014-03834-OF
11/15/2014, TRESPASSING, 11/15/2014, 23:20, 242 ELM ST, Closed by Arrest, 2014-03838-OF
11/15/2014, BREACH OF PEACE, 11/15/2014, 22:10, GEORGE ST, Open, 2014-03835-OF
11/16/2014, POSSESSION OF ALCOHOL BY A MINOR, 11/16/2014, 00:10, TOWER PKWY, Closed, 2014-03839-OF
11/17/2014, OTHER INVESTIGATION, 11/17/2014, 11:54, 242 ELM ST, Closed, 2014-03851-OF
11/17/2014, HARASSMENT, 10/31/2014, 21:00, 206 ELM ST, Open, 2014-03856-OF
11/18/2014, TRESPASSING, 11/18/2014, 02:47, 34-36 HIGH ST, Closed, 2014-03859-OF
11/18/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 11/16/2014, 17:00, 189 ELM ST, Closed, 2014-03864-OF
11/18/2014, THEFT GREATER MISCELLANEOUS, 11/12/2014, 20:00, 101 ASHMUN ST, Closed, 2014-03865-OF
11/18/2014, WARRANT SERVICE, 11/18/2014, 23:35, YORK ST, Closed by Arrest, 2014-03869-OF
11/18/2014, BREACH OF PEACE, 11/18/2014, 22:31, 66 ASHMUN ST, Closed by Arrest, 2014-03868-OF
11/19/2014, THEFT FROM AUTO, 11/19/2014, 02:20, ASHMUN ST, Closed, 2014-03870-OF
11/19/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 11/15/2014, 04:30, 168 GROVE ST, Closed, 2014-03881-OF
11/19/2014, ATTEMPTED THEFT, 11/19/2014, 17:42, 242 ELM ST, Open, 2014-03878-OF
11/20/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 11/19/2014, 17:00, 242 ELM ST, Closed, 2014-03890-OF
11/20/2014, POSSESSION OF ALCOHOL BY A MINOR, 11/20/2014, 20:42, PARK ST, Closed, 2014-03897-OF
11/20/2014, POSSESSION OF ALCOHOL BY A MINOR, 11/20/2014, 20:49, 1183 CHAPEL ST, Closed, 2014-03898-OF
11/21/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 11/21/2014, 00:31, 242 ELM ST, Open, 2014-03902-OF
11/21/2014, TRESPASSING, 11/21/2014, 02:07, 82-90 WALL ST, Closed, 2014-03903-OF
11/21/2014, BREACH OF PEACE, 11/21/2014, 23:26, 66 ASHMUN ST, Closed by Arrest, 2014-03922-OF
11/21/2014, WINDOW BREAKING, 11/21/2014, 23:35, 261 PARK ST, Closed, 2014-03923-OF
11/22/2014, POSSESSION OF MARIJUANA, 11/22/2014, 02:14, , Closed by Arrest, 2014-03927-OF
11/22/2014, TRESPASSING, 11/22/2014, 16:56, 60 COLLEGE ST, Closed by Arrest, 2014-03930-OF
11/22/2014, POSSESSION OF DANGEROUS OR CONTROLLED DRUGS, 11/22/2014, 23:32, 320 YORK ST, Closed by Arrest, 2014-03936-OF
11/23/2014, THEFT-SHOPLIFTING, 11/23/2014, 18:52, 13 BROADWAY, Closed, 2014-003944-OF
11/23/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 11/23/2014, 19:02, GOERGE ST, Closed by Arrest, 2014-03947-OF
11/24/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 11/24/2014, 01:07, 53 PROSPECT, Closed, 2014-03948-OF
11/24/2014, DISPUTE-NO DISTURBANCE, 11/24/2014, 15:57, 180 YORK ST, Closed, 2014-03953-OF
11/25/2014, WARRANT SERVICE, 11/25/2014, 16:11, 222 YORK ST, Closed by Arrest, 0114029592-OF
11/25/2014, DISORDERLY CONDUCT, 11/25/2014, 21:15, 51 BROADWAY, Closed by Arrest, 2014-03968-OF
11/25/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 11/19/2014, 09:00, 209 PROSPECT ST, Open, 2014-03963-OF
11/26/2014, FORGERY OF GOVERNMENT INSTRUMENTS, 11/26/2014, 23:52, ELM ST, Open, 2014-03978-OF
11/28/2014, THEFT FROM MOTOR VEHICLE-NON AUTO, 11/28/2014, 09:39, 89 GOFFE ST, Closed, 2014-03979-OF
11/29/2014, DRIVING WHILE INTOXICATED-DRUGS, 11/29/2014, 16:41, YORK ST, Closed by Arrest, 2014-03992-OF
11/30/2014, THEFT-GREATER-FROM PERSON, 11/30/2014, 17:11, ELM ST, Open, 2014-04000-OF
12/01/2014, DISORDERLY CONDUCT, 12/01/2014, 15:35, 155 TEMPLE ST, Closed by Arrest, 2014-04006-OF
12/02/2014, TRESPASSING, 12/02/2014, 03:40, 222 YORK ST, Closed, 2014-04012-OF
12/02/2014, HARASSMENT, 12/02/2014, 13:30, 1 PROSPECT ST, Open, 2014-04016-OF
12/03/2014, THEFT GREATER MISCELLANEOUS, 12/03/2014, 15:08, 262 BRADLEY ST, Closed, 2014-04019-OF
12/03/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 12/03/2014, 19:56, 320 YORK ST, Closed by Arrest, 2014-04026-OF
12/04/2014, INTERFERING WITH AN OFFICER, 12/04/2014, 01:28, 1080 CHAPEL ST, Closed by Arrest, 2014-04031-OF
12/04/2014, OTHER INVESTIGATION, 12/01/2014, 08:00, 55 WHITNEY AVE, Open, 2014-04033-OF
12/05/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 12/05/2014, 01:40, 345 TEMPLE ST, Closed by Arrest, 2014-04037-OF
12/05/2014, THEFT GREATER MISCELLANEOUS, 12/05/2014, 12:30, 201 YORK ST, Closed, 2014-04039-OF
12/05/2014, DISORDERLY CONDUCT, 12/05/2014, 13:00, 189 ELM ST, Closed by Arrest, 2014-04040-OF
12/05/2014, THEFT-GREATER-PUBLIC BUILDING, 12/05/2014, 13:40, 206 ELM ST, Open, 2014-04041-OF
12/06/2014, SIMPLE ASSAULT, 12/06/2014, 21:00, 300 GEORGE ST, Open, 2014-04053-OF
12/07/2014, THEFT FROM MOTOR VEHICLE-NON AUTO, 12/07/2014, 08:45, 73 SACHEM ST, Open, 2014-04059-OF
12/08/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 12/08/2014, 17:00, 9 HILLHOUSE AVE, Open, 2014-04068-OF
